reg_id,uri,type,name (en),label (en),lexicalAlias (en),description (en),note (en),domain,range,hasUnconstrained,parent_property,inverseOf,status
,rdam:P30004,property,identifierForTheManifestation,has identifier for the manifestation,rdam:identifierForTheManifestation,Relates a manifestation to a character string associated with a manifestation that serves to differentiate that manifestation from other manifestations.,,rdac:C10007,,rdau:P60052,,,1
,rdam:P30005,property,preferredCitation,has preferred citation,rdam:preferredCitation,"Relates a manifestation to a citation for a resource in the form preferred by a creator, publisher, custodian, indexing or abstracting service, etc.",,rdac:C10007,,rdau:P60057,,,1
,rdam:P30006,property,regionalEncoding,has regional encoding,rdam:regionalEncoding,Relates a manifestation to a code identifying the region of the world for which a videodisc has been encoded and preventing the disc from being played on a player sold in a different region.,,rdac:C10007,,rdau:P60059,rdam:P30124,,1
,rdam:P30007,property,copyrightDate,has copyright date,rdam:copyrightDate,Relates a manifestation to a date associated with a claim of protection under copyright or a similar regime.,"Copyright dates include phonogram dates (i.e., dates associated with claims of protection for audio recordings).",rdac:C10007,,rdau:P60069,,,1
,rdam:P30008,property,dateOfDistribution,has date of distribution,rdam:dateOfDistribution,Relates a manifestation to a date associated with the distribution of a resource in a published form.,,rdac:C10007,,rdau:P60070,,,1
,rdam:P30009,property,dateOfProduction,has date of production,rdam:dateOfProduction,"Relates a manifestation to a date associated with the inscription, fabrication, construction, etc., of a resource in an unpublished form.",,rdac:C10007,,rdau:P60071,,,1
,rdam:P30010,property,dateOfManufacture,has date of manufacture,rdam:dateOfManufacture,"Relates a manifestation to a date associated with the printing, duplicating, casting, etc., of a resource in a published form.",,rdac:C10007,,rdau:P60072,,,1
,rdam:P30011,property,dateOfPublication,has date of publication,rdam:dateOfPublication,"Relates a manifestation to a date associated with the publication, release, or issuing of a resource.",,rdac:C10007,,rdau:P60073,,,1
,rdam:P30012,property,parallelDesignationOfANamedRevisionOfAnEdition,has parallel designation of a named revision of an edition,rdam:parallelDesignationOfANamedRevisionOfAnEdition,Relates a manifestation to a designation of a named revision of an edition in a language and/or script that differs from that recorded in the designation of a named revision of an edition element.,,rdac:C10007,,rdau:P60077,,,1
,rdam:P30013,property,parallelDesignationOfEdition,has parallel designation of edition,rdam:parallelDesignationOfEdition,Relates a manifestation to a designation of edition in a language and/or script that differs from that recorded in the designation of edition element.,,rdac:C10007,,rdau:P60078,,,1
,rdam:P30014,property,numberingWithinSeries,has numbering within series,rdam:numberingWithinSeries,Relates a manifestation to a designation of the sequencing of a part or parts within a series.,"Numbering within series may include a numeral, a letter, any other character, or the combination of these with or without an accompanying caption (volume, number, etc.) and/or a chronological designation.",rdac:C10007,,rdau:P60081,,,1
,rdam:P30015,property,numberingWithinSubseries,has numbering within subseries,rdam:numberingWithinSubseries,Relates a manifestation to a designation of the sequencing of a part or parts within a subseries.,"Numbering within subseries may include a numeral, a letter, any other character, or the combination of these with or without an accompanying caption (volume, number, etc.) and/or a chronological designation.",rdac:C10007,,rdau:P60082,,,1
,rdam:P30016,property,electronicReproductionManifestation,is electronic reproduction (manifestation),rdam:electronicReproductionManifestation,Relates a manifestation to a manifestation in a digital format that is the result of the transfer of a manifestation in an analog format.,,rdac:C10007,rdac:C10007,rdau:P60083,rdam:P30039,rdam:P30136,1
,rdam:P30017,property,parallelDistributorsName,has parallel distributor’s name,rdam:parallelDistributorsName,Relates a manifestation to a distributor’s name in a language and/or script that differs from that recorded in the distributor’s name element.,,rdac:C10007,,rdau:P60087,,,1
,rdam:P30018,property,fileType,has file type,rdam:fileType,Relates a manifestation to a general type of data content encoded in a computer file.,,rdac:C10007,,rdau:P60093,rdam:P30124,,1
,rdam:P30019,property,facsimileContainedIn,is facsimile contained in,rdam:facsimileContainedIn,Relates a manifestation to a larger manifestation of which a part is a discrete component that exactly reproduces another manifestation embodying the same expression of a work.,,rdac:C10007,rdac:C10007,rdau:P60100,rdam:P30020,rdam:P30046,1
,rdam:P30020,property,containedInManifestation,is contained in (manifestation),rdam:containedInManifestation,Relates a manifestation to a larger manifestation of which the manifestation is a discrete component.,,rdac:C10007,rdac:C10007,rdau:P60101,rdam:P30213,rdam:P30033,1
,rdam:P30021,property,preservationFacsimileManifestation,is preservation facsimile (manifestation),rdam:preservationFacsimileManifestation,"Relates a manifestation to a manifestation that consists of an exact reproduction on preservation-quality media, such as acid-free permanent or archival paper.",,rdac:C10007,rdac:C10007,rdau:P60179,rdam:P30031,rdam:P30045,1
,rdam:P30022,property,insert,is insert,rdam:insert,Relates a manifestation to a manifestation consisting of separately issued material that is not an integral part of the larger manifestation into which it has been inserted.,,rdac:C10007,rdac:C10007,rdau:P60183,rdam:P30033,rdam:P30025,1
,rdam:P30023,property,,,,,,,,,,,8
,rdam:P30024,property,equivalentManifestation,is equivalent (manifestation),rdam:equivalentManifestation,Relates a manifestation to a manifestation that embodies the same expression of a work.,,rdac:C10007,rdac:C10007,rdau:P60191,rdam:P30212,rdam:P30024,1
,rdam:P30025,property,insertedIn,is inserted in,rdam:insertedIn,Relates a manifestation to a manifestation into which material has been inserted that is not an integral part of the publication.,,rdac:C10007,rdac:C10007,rdau:P60194,rdam:P30020,rdam:P30022,1
,rdam:P30026,property,alsoIssuedAs,is also issued as,rdam:alsoIssuedAs,Relates a manifestation to a manifestation that embodies the same expression of a work in a different format.,,rdac:C10007,rdac:C10007,rdau:P60195,rdam:P30024,rdam:P30026,1
,rdam:P30027,property,accompaniedByManifestation,is accompanied by (manifestation),rdam:accompaniedByManifestation,"Relates a manifestation to a manifestation issued with another manifestation, without any relationship to its content.",,rdac:C10007,rdac:C10007,rdau:P60196,rdam:P30210,rdam:P30027,1
,rdam:P30028,property,mirrorSite,is mirror site,rdam:mirrorSite,"Relates a manifestation to a manifestation that is an exact copy of a website , used to reduce network traffic or improve the availability of the content of the original site.",,rdac:C10007,rdac:C10007,rdau:P60197,rdam:P30024,rdam:P30028,1
,rdam:P30029,property,digitalTransferManifestation,is digital transfer (manifestation),rdam:digitalTransferManifestation,Relates a manifestation to a manifestation in a digital format that results from the transfer of a manifestation in another digital format.,,rdac:C10007,rdac:C10007,rdau:P60200,rdam:P30039,rdam:P30040,1
,rdam:P30030,property,specialIssue,is special issue,rdam:specialIssue,Relates a manifestation to a manifestation that consists of a single issue or a supplementary section of a serial or newspaper devoted to a special subject.,,rdac:C10007,rdac:C10007,rdau:P60207,rdam:P30033,rdam:P30101,1
,rdam:P30031,property,facsimileManifestation,is facsimile (manifestation),rdam:facsimileManifestation,Relates a manifestation to a manifestation that exactly reproduces another manifestation.,,rdac:C10007,rdac:C10007,rdau:P60217,rdam:P30039,rdam:P30047,1
,rdam:P30032,property,,,,,,,,,,,8
,rdam:P30033,property,containerOfManifestation,is container of (manifestation),rdam:containerOfManifestation,Relates a manifestation to a manifestation that is a discrete component of a larger manifestation.,,rdac:C10007,rdac:C10007,rdau:P60249,rdam:P30213,rdam:P30020,1
,rdam:P30034,property,,,,,,,,,,,8
,rdam:P30035,property,issuedWith,is issued with,rdam:issuedWith,Relates a manifestation to a manifestation that is issued on the same carrier as the manifestation being described.,,rdac:C10007,rdac:C10007,rdau:P60256,rdam:P30027,rdam:P30035,1
,rdam:P30036,property,onDiscWithManifestation,is on disc with (manifestation),rdam:onDiscWithManifestation,Relates a manifestation to a manifestation that is issued on the same disc with the manifestation being described.,,rdac:C10007,rdac:C10007,rdau:P60257,rdam:P30035,rdam:P30036,1
,rdam:P30037,property,filmedWithManifestation,is filmed with (manifestation),rdam:filmedWithManifestation,Relates a manifestation to a manifestation that is issued on the same microform with the manifestation being described.,,rdac:C10007,rdac:C10007,rdau:P60258,rdam:P30035,rdam:P30037,1
,rdam:P30038,property,reprintedAsManifestation,is reprinted as (manifestation),rdam:reprintedAsManifestation,Relates a manifestation to a manifestation that is a reissue of another printed manifestation.,,rdac:C10007,rdac:C10007,rdau:P60271,rdam:P30039,rdam:P30093,1
,rdam:P30039,property,reproducedAsManifestation,is reproduced as (manifestation),rdam:reproducedAsManifestation,Relates a manifestation to a manifestation that reproduces another manifestation.,,rdac:C10007,rdac:C10007,rdau:P60272,rdam:P30024,rdam:P30043,1
,rdam:P30040,property,digitalTransferOfManifestation,is digital transfer of (manifestation),rdam:digitalTransferOfManifestation,Relates a manifestation to a manifestation in a digital format that is transferred to another digital format.,,rdac:C10007,rdac:C10007,rdau:P60287,rdam:P30043,rdam:P30029,1
,rdam:P30041,property,,,,,,,,,,,8
,rdam:P30042,property,,,,,,,,,,,8
,rdam:P30043,property,reproductionOfManifestation,is reproduction of (manifestation),rdam:reproductionOfManifestation,Relates a manifestation to a manifestation that is used as the basis for a reproduction.,,rdac:C10007,rdac:C10007,rdau:P60297,rdam:P30024,rdam:P30039,1
,rdam:P30044,property,,,,,,,,,,,8
,rdam:P30045,property,preservationFacsimileOfManifestation,is preservation facsimile of (manifestation),rdam:preservationFacsimileOfManifestation,"Relates a manifestation to a manifestation that is used as the basis for an exact reproduction on preservation-quality media, such as acid-free permanent or archival paper.",,rdac:C10007,rdac:C10007,rdau:P60299,rdam:P30047,rdam:P30021,1
,rdam:P30046,property,facsimileContainerOf,is facsimile container of,rdam:facsimileContainerOf,Relates a manifestation to a manifestation used as the basis for an exact reproduction that is a discrete component of a larger manifestation.,,rdac:C10007,rdac:C10007,rdau:P60300,rdam:P30033,rdam:P30019,1
,rdam:P30047,property,facsimileOfManifestation,is facsimile of (manifestation),rdam:facsimileOfManifestation,Relates a manifestation to a manifestation that is used as the basis for an exact reproduction.,,rdac:C10007,rdac:C10007,rdau:P60301,rdam:P30043,rdam:P30031,1
,rdam:P30048,property,relatedManifestation,has related manifestation,rdam:relatedManifestation,"Relates a manifestation to a manifestation, represented by an identifier or a description, that is related to the manifestation being described (e.g., a manifestation in a different format).",,rdac:C10007,rdac:C10007,rdau:P60313,,rdam:P30048,1
,rdam:P30049,property,parallelManufacturersName,has parallel manufacturer’s name,rdam:parallelManufacturersName,Relates a manifestation to a manufacturer’s name in a language and/or script that differs from that recorded in the manufacturer’s name element.,,rdac:C10007,,rdau:P60108,,,1
,rdam:P30050,property,noteOnIssuePartOrIterationUsedAsTheBasisForIdentificationOfTheResource,"has note on issue, part, or iteration used as the basis for identification of the resource",rdam:noteOnIssuePartOrIterationUsedAsTheBasisForIdentificationOfTheResource,"Relates a manifestation to a note identifying the issue or part of a multipart monograph or serial, or the iteration of an integrating resource that has been used as the basis for the identification of a resource.",,rdac:C10007,,rdau:P60122,rdam:P30137,,1
,rdam:P30051,property,noteOnChangesInCarrierCharacteristics,has note on changes in carrier characteristics,rdam:noteOnChangesInCarrierCharacteristics,Relates a manifestation to a note on changes in the characteristics of the carrier that occur in subsequent issues or parts of a resource issued in successive parts or between iterations of an integrating resource.,,rdac:C10007,,rdau:P60124,rdam:P30214,,1
,rdam:P30052,property,noteOnDistributionStatement,has note on distribution statement,rdam:noteOnDistributionStatement,"Relates a manifestation to a note providing details on place of distribution, distributor, or date of distribution, or information on changes in the place of distribution, distributor, or distributor’s name.",,rdac:C10007,,rdau:P60125,rdam:P30137,,1
,rdam:P30053,property,noteOnManufactureStatement,has note on manufacture statement,rdam:noteOnManufactureStatement,"Relates a manifestation to a note providing details on place of manufacture, manufacturer, or date of manufacture, or information on changes in the place of manufacture, manufacturer, or manufacturer’s name.",,rdac:C10007,,rdau:P60126,rdam:P30137,,1
,rdam:P30054,property,noteOnProductionStatement,has note on production statement,rdam:noteOnProductionStatement,"Relates a manifestation to a note providing details on place of production, producer, or date of production, or information on changes in the place of production, producer, or producer’s name.",,rdac:C10007,,rdau:P60127,rdam:P30137,,1
,rdam:P30055,property,noteOnPublicationStatement,has note on publication statement,rdam:noteOnPublicationStatement,"Relates a manifestation to a note providing details on place of publication, publisher, or date of publication, information on changes in the place of publication, publisher, or publisher’s name, or on suspension of publication.",,rdac:C10007,,rdau:P60128,rdam:P30137,,1
,rdam:P30056,property,noteOnFrequency,has note on frequency,rdam:noteOnFrequency,"Relates a manifestation to a note providing details on the currency of the contents, on the frequency of release of issues or parts of a serial or the frequency of updates to an integrating resource, or on changes in frequency.",,rdac:C10007,,rdau:P60129,rdam:P30137,,1
,rdam:P30057,property,noteOnStatementOfResponsibility,has note on statement of responsibility,rdam:noteOnStatementOfResponsibility,"Relates a manifestation to a note providing information on a person, family, or corporate body not named in a statement of responsibility to whom responsibility for the intellectual or artistic content of the resource has been attributed, on variant forms of names appearing in the resource, on changes in statements of responsibility, or on other details relating to a statement of responsibility.",,rdac:C10007,,rdau:P60130,rdam:P30137,,1
,rdam:P30058,property,noteOnSeriesStatement,has note on series statement,rdam:noteOnSeriesStatement,"Relates a manifestation to a note providing information on complex series statements, incorrect numbering within series, or changes in series statements.",,rdac:C10007,,rdau:P60131,rdam:P30137,,1
,rdam:P30059,property,noteOnCopyrightDate,has note on copyright date,rdam:noteOnCopyrightDate,Relates a manifestation to a note providing information on copyright dates not recorded as part of the copyright date element.,,rdac:C10007,,rdau:P60132,rdam:P30137,,1
,rdam:P30060,property,noteOnDimensionsOfManifestation,has note on dimensions of manifestation,rdam:noteOnDimensionsOfManifestation,Relates a manifestation to a note providing information on the dimensions of a manifestation that is not recorded as part of the dimensions element.,,rdac:C10007,,rdau:P60133,rdam:P30214,,1
,rdam:P30061,property,noteOnExtentOfManifestation,has note on extent of manifestation,rdam:noteOnExtentOfManifestation,Relates a manifestation to a note providing information on the extent of a manifestation that is not recorded as part of the extent element.,,rdac:C10007,,rdau:P60134,rdam:P30214,,1
,rdam:P30062,property,noteOnNumberingOfSerials,has note on numbering of serials,rdam:noteOnNumberingOfSerials,"Relates a manifestation to a note providing information on the numbering of the first and/or last issue or part, on complex or irregular numbering (including numbering errors), or on the period covered by a volume, issue, part, etc.",,rdac:C10007,,rdau:P60135,rdam:P30137,,1
,rdam:P30063,property,noteOnTitle,has note on title,rdam:noteOnTitle,"Relates a manifestation to a note providing information on the source from which a title was taken, the date the title was viewed, variations in titles, inaccuracies, deletions, etc., or other information relating to a title.",,rdac:C10007,,rdau:P60136,rdam:P30137,,1
,rdam:P30064,property,noteOnEditionStatement,has note on edition statement,rdam:noteOnEditionStatement,"Relates a manifestation to a note providing information on the source of an edition statement, on edition statements relating to issues, parts, etc., on changes in edition statements, or other information relating to an edition statement.",,rdac:C10007,,rdau:P60137,rdam:P30137,,1
,rdam:P30065,property,publishersNumberForMusic,has publisher’s number for music,rdam:publishersNumberForMusic,"Relates a manifestation to a numbering designation assigned to a resource by a music publisher, appearing normally only on the title page, the cover, and/or the first page of music.",,rdac:C10007,,rdau:P60139,rdam:P30004,,1
,rdam:P30066,property,plateNumberForMusic,has plate number for music,rdam:plateNumberForMusic,Relates a manifestation to a numbering designation assigned to a resource by a music publisher.,"The number is usually printed at the bottom of each page, and sometimes also appears on the title page.",rdac:C10007,,rdau:P60140,rdam:P30004,,1
,rdam:P30067,property,broadcaster,has broadcaster,rdam:broadcaster,"Relates a manifestation to a person, family, or corporate body involved in broadcasting a manifestation to an audience via radio, television, webcast, etc.",,rdac:C10007,rdac:C10002,rdau:P60407,rdam:P30083,rdaa:P50168,1
,rdam:P30068,property,filmDistributor,has film distributor,rdam:filmDistributor,"Relates a manifestation to a person, family, or corporate body involved in distributing a moving image manifestation to theatres or other distribution channels.",,rdac:C10007,rdac:C10002,rdau:P60408,rdam:P30080,rdaa:P50169,1
,rdam:P30069,property,bookDesigner,has book designer,rdam:bookDesigner,"Relates a manifestation to a person, family, or corporate body involved in manufacturing a manifestation by being responsible for the entire graphic design of a book, including arrangement of type and illustration, choice of materials, and process used.",,rdac:C10007,rdac:C10002,rdau:P60409,rdam:P30082,rdaa:P50170,1
,rdam:P30070,property,engraver,has engraver ,rdam:engraver,"Relates a manifestation to a person, family, or corporate body involved in manufacturing a manifestation by cutting letters, figures, etc., on a surface such as a wooden or metal plate used for printing.",,rdac:C10007,rdac:C10002,rdau:P60410 ,rdam:P30082,rdaa:P50171,1
,rdam:P30071,property,brailleEmbosser,has braille embosser ,rdam:brailleEmbosser,"Relates a manifestation to a person, family, or corporate body involved in manufacturing a manifestation by embossing braille cells using a stylus, special embossing printer, or other device.",,rdac:C10007,rdac:C10002,rdau:P60411 ,rdam:P30082,rdaa:P50172,1
,rdam:P30072,property,printmaker,has printmaker,rdam:printmaker,"Relates a manifestation to a person, family, or corporate body involved in manufacturing a manifestation by making a relief, intaglio, or planographic printing surface.",,rdac:C10007,rdac:C10002,rdau:P60412,rdam:P30082,rdaa:P50173,1
,rdam:P30073,property,caster,has caster,rdam:caster,"Relates a manifestation to a person, family, or corporate body involved in manufacturing a manifestation by pouring a liquid or molten substance into a mold and leaving it to solidify to take the shape of the mold.",,rdac:C10007,rdac:C10002,rdau:P60413,rdam:P30082,rdaa:P50174,1
,rdam:P30074,property,lithographer,has lithographer ,rdam:lithographer,"Relates a manifestation to a person, family, or corporate body involved in manufacturing a manifestation by preparing a stone or plate for lithographic printing, including a graphic artist creating a design directly on the surface from which printing will be done.",,rdac:C10007,rdac:C10002,rdau:P60414 ,rdam:P30082,rdaa:P50175,1
,rdam:P30075,property,platemaker,has platemaker,rdam:platemaker,"Relates a manifestation to a person, family, or corporate body involved in manufacturing a manifestation by preparing plates used in the production of printed images and/or text.",,rdac:C10007,rdac:C10002,rdau:P60415,rdam:P30082,rdaa:P50176,1
,rdam:P30076,property,etcher,has etcher ,rdam:etcher,"Relates a manifestation to a person, family, or corporate body involved in manufacturing a manifestation by subjecting metal, glass, or some other surface used for printing, to acid or another corrosive substance.",,rdac:C10007,rdac:C10002,rdau:P60416 ,rdam:P30082,rdaa:P50177,1
,rdam:P30077,property,collotyper,has collotyper,rdam:collotyper,"Relates a manifestation to a person, family, or corporate body involved in manufacturing a manifestation of photographic prints from film or other colloid that has ink-receptive and ink-repellent surfaces.",,rdac:C10007,rdac:C10002,rdau:P60417,rdam:P30082,rdaa:P50178,1
,rdam:P30078,property,printer,has printer ,rdam:printer,"Relates a manifestation to a person, family, or corporate body involved in manufacturing a manifestation of printed text, notated music, etc., from type or plates, such as a book, newspaper, magazine, broadside, score, etc.",,rdac:C10007,rdac:C10002,rdau:P60418 ,rdam:P30082,rdaa:P50179,1
,rdam:P30079,property,otherPFCManifestation,"has other person, family, or corporate body associated with a manifestation",rdam:otherPFCManifestation,"Relates a manifestation to a person, family, or corporate body other than a producer, publisher, distributor or manufacturer associated with a manifestation.","Includes book designers, platemakers, etc.",rdac:C10007,rdac:C10002,rdau:P60374,,rdaa:P50181,1
,rdam:P30080,property,distributor,has distributor,rdam:distributor,"Relates a manifestation to a person, family, or corporate body responsible for distributing a resource.",,rdac:C10007,rdac:C10002,rdau:P60438,,rdaa:P50199,1
,rdam:P30081,property,producerOfAnUnpublishedResource,has producer of an unpublished resource,rdam:producerOfAnUnpublishedResource,"Relates a manifestation to a person, family, or corporate body responsible for inscribing, fabricating, constructing, etc., a resource in an unpublished form.",,rdac:C10007,rdac:C10002,rdau:P60440,,rdaa:P50200,1
,rdam:P30082,property,manufacturer,has manufacturer,rdam:manufacturer,"Relates a manifestation to a person, family, or corporate body responsible for printing, duplicating, casting, etc., a resource in a published form.",,rdac:C10007,rdac:C10002,rdau:P60443,,rdaa:P50202,1
,rdam:P30083,property,publisher,has publisher,rdam:publisher,"Relates a manifestation to a person, family, or corporate body responsible for publishing, releasing, or issuing a resource.",,rdac:C10007,rdac:C10002,rdau:P60444,,rdaa:P50203,1
,rdam:P30084,property,appliedMaterial,has applied material,rdam:appliedMaterial,Relates a manifestation to a physical or chemical substance applied to a base material of a resource.,,rdac:C10007,,rdau:P60159,,,1
,rdam:P30085,property,placeOfDistribution,has place of distribution,rdam:placeOfDistribution,Relates a manifestation to a place associated with the distribution of a resource in a published form.,,rdac:C10007,,rdau:P60160,,,1
,rdam:P30086,property,placeOfProduction,has place of production,rdam:placeOfProduction,"Relates a manifestation to a place associated with the inscription, fabrication, construction, etc., of a resource in an unpublished form.",,rdac:C10007,,rdau:P60161,,,1
,rdam:P30087,property,placeOfManufacture,has place of manufacture,rdam:placeOfManufacture,"Relates a manifestation to a place associated with the printing, duplicating, casting, etc., of a resource in a published form.",,rdac:C10007,,rdau:P60162,,,1
,rdam:P30088,property,placeOfPublication,has place of publication,rdam:placeOfPublication,"Relates a manifestation to a place associated with the publication, release, or issuing of a resource.",,rdac:C10007,,rdau:P60163,,,1
,rdam:P30089,property,parallelPlaceOfDistribution,has parallel place of distribution,rdam:parallelPlaceOfDistribution,Relates a manifestation to a place of distribution in a language and/or script that differs from that recorded in the place of distribution element.,,rdac:C10007,,rdau:P60164,,,1
,rdam:P30090,property,parallelPlaceOfManufacture,has parallel place of manufacture,rdam:parallelPlaceOfManufacture,Relates a manifestation to a place of manufacture in a language and/or script that differs from that recorded in the place of manufacture element.,,rdac:C10007,,rdau:P60165,,,1
,rdam:P30091,property,parallelPlaceOfProduction,has parallel place of production,rdam:parallelPlaceOfProduction,Relates a manifestation to a place of production in a language and/or script that differs from that recorded in the place of production element.,,rdac:C10007,,rdau:P60166,,,1
,rdam:P30092,property,parallelPlaceOfPublication,has parallel place of publication,rdam:parallelPlaceOfPublication,Relates a manifestation to a place of publication in a language and/or script that differs from that recorded in the place of publication element.,,rdac:C10007,,rdau:P60167,,,1
,rdam:P30093,property,reprintOfManifestation,is reprint of (manifestation),rdam:reprintOfManifestation,Relates a manifestation to a printed manifestation that is used as the basis for a reissue of a manifestation.,,rdac:C10007,rdac:C10007,rdau:P60168,rdam:P30043,rdam:P30038,1
,rdam:P30094,property,parallelProducersName,has parallel producer’s name,rdam:parallelProducersName,Relates a manifestation to a producer’s name in a language and/or script that differs from that recorded in the producer’s name element.,,rdac:C10007,,rdau:P60172,,,1
,rdam:P30095,property,parallelPublishersName,has parallel publisher’s name,rdam:parallelPublishersName,Relates a manifestation to a publisher’s name in a language and/or script that differs from that recorded in the publisher’s name element.,,rdac:C10007,,rdau:P60173,,,1
,rdam:P30096,property,encodingFormat,has encoding format,rdam:encodingFormat,"Relates a manifestation to a schema, standard, etc., used to encode the digital content of a resource.",,rdac:C10007,,rdau:P60314,rdam:P30124,,1
,rdam:P30097,property,alternativeNumericAndOrAlphabeticDesignationOfFirstIssueOrPartOfSequence,has alternative numeric and/or alphabetic designation of first issue or part of sequence,rdam:alternativeNumericAndOrAlphabeticDesignationOfFirstIssueOrPartOfSequence,Relates a manifestation to a second or subsequent system of numbering presented in numeric and/or alphabetic form on the first issue or part of a sequence of numbering for a serial.,,rdac:C10007,,rdau:P60820,rdam:P30165,,1
,rdam:P30098,property,alternativeNumericAndOrAlphabeticDesignationOfLastIssueOrPartOfSequence,has alternative numeric and/or alphabetic designation of last issue or part of sequence,rdam:alternativeNumericAndOrAlphabeticDesignationOfLastIssueOrPartOfSequence,Relates a manifestation to a second or subsequent system of numbering presented in numeric and/or alphabetic form on the last issue or part of a sequence of numbering for a serial.,,rdac:C10007,,rdau:P60821,rdam:P30165,,1
,rdam:P30099,property,alternativeChronologicalDesignationOfFirstIssueOrPartOfSequence,has alternative chronological designation of first issue or part of sequence,rdam:alternativeChronologicalDesignationOfFirstIssueOrPartOfSequence,"Relates a manifestation to a second or subsequent system of numbering presented in the form of a date (e.g., a year; year and month; month, day, and year) on the first issue or part of a sequence of numbering for a serial.",,rdac:C10007,,rdau:P60818,rdam:P30165,,1
,rdam:P30100,property,alternativeChronologicalDesignationOfLastIssueOrPartOfSequence,has alternative chronological designation of last issue or part of sequence,rdam:alternativeChronologicalDesignationOfLastIssueOrPartOfSequence,"Relates a manifestation to a second or subsequent system of numbering presented in the form of a date (e.g., a year; year and month; month, day, and year) on the last issue or part of a sequence of numbering for a serial.",,rdac:C10007,,rdau:P60819,rdam:P30165,,1
,rdam:P30101,property,specialIssueOf,is special issue of,rdam:specialIssueOf,"Relates a manifestation to a serial or newspaper containing a single issue or a supplementary section devoted to a special subject, with or without serial numbering, such as an anniversary number of a periodical or newspaper.",,rdac:C10007,rdac:C10007,rdau:P60317,rdam:P30020,rdam:P30030,1
,rdam:P30102,property,digitalRepresentationOfCartographicContent,has digital representation of cartographic content,rdam:digitalRepresentationOfCartographicContent,Relates a manifestation to a set of technical details relating to the encoding of geospatial information in a cartographic resource.,,rdac:C10007,,rdau:P60323,rdam:P30124,,1
,rdam:P30103,property,exemplarOfManifestation,has exemplar of manifestation,rdam:exemplarOfManifestation,Relates a manifestation to a single exemplar or instance of a manifestation.,,rdac:C10007,rdac:C10003,,,rdai:P40049,1
,rdam:P30104,property,videoFormat,has video format,rdam:videoFormat,"Relates a manifestation to a standard, etc., used to encode the analog video content of a resource.",,rdac:C10007,,rdau:P60326,rdam:P30126,,1
,rdam:P30105,property,statementOfResponsibilityRelatingToTitleProper,has statement of responsibility relating to title proper,rdam:statementOfResponsibilityRelatingToTitleProper,"Relates a manifestation to a statement associated with the title proper of a resource that relates to the identification and/or function of any persons, families, or corporate bodies responsible for the creation of, or contributing to the realization of, the intellectual or artistic content of the resource.",,rdac:C10007,,rdau:P60327,rdam:P30117,,1
